ref_code,obs_id,batch,sample_type,reads_name,seq_run_ro_crate_fname,forward_read_fname,backward_read_fname,run_status,version,date_started,system_run,output_loc,output_size
EMOBON00084,BPNS,001,sediment,DBH_AAANOSDA_1_HMNJKDSX3.UDI248,,DBH_AAANOSDA_1_1_HMNJKDSX3.UDI248_clean.fastq.gz,,COMPLETED,1.0,25/09/2023,REDI,,
EMOBON00085,BPNS,001,sediment,DBH_AAAOOSDA_1_HMNJKDSX3.UDI260,,DBH_AAAOOSDA_1_1_HMNJKDSX3.UDI260_clean.fastq.gz,,COMPLETED,1.0,02/10/2023,REDI,,7.7
EMOBON00087,BPNS,001,sediment,DBH_AAAIOSDA_1_HMNJKDSX3.UDI224,DBH_AAAIOSDA_1_HMNJKDSX3.UDI224.zip,DBH_AAAIOSDA_1_1_HMNJKDSX3.UDI224_clean.fastq.gz,DBH_AAAIOSDA_1_2_HMNJKDSX3.UDI224_clean.fastq.gz,COMPLETED,1.0,01/06/2023,HCMR-HPC,HCMR-HPC,12.0
EMOBON00094,NRMCB,001,sediment,DBH_AAACOSDA_1_HWLTKDRXY.UDI211,,DBH_AAACOSDA_1_1_HWLTKDRXY.UDI211_clean.fastq.gz,,COMPLETED,1.0,18/07/2023,REDI,,19.0
EMOBON00095,NRMCB,001,sediment,DBH_AAAFOSDA_1_HMNJKDSX3.UDI283,,DBH_AAAFOSDA_1_1_HMNJKDSX3.UDI283_clean.fastq.gz,,COMPLETED,1.0,11/08/2023,REDI,,9.3
EMOBON00097,NRMCB,001,sediment,DBH_AAAGOSDA_1_HMNJKDSX3.UDI200,,DBH_AAAGOSDA_1_1_HMNJKDSX3.UDI200_clean.fastq.gz,,COMPLETED,1.0,18/08/2023,REDI,,9.8
EMOBON00098,NRMCB,001,sediment,DBH_AAAHOSDA_1_HMNJKDSX3.UDI212,,DBH_AAAHOSDA_1_1_HMNJKDSX3.UDI212_clean.fastq.gz,,COMPLETED,1.0,25/08/2023,REDI,,10.0
EMOBON00099,NRMCB,001,sediment_blank,DBH_AAAEOSDA_4_HMNJKDSX3.UDI204,,,,,,,,,
EMOBON00001,OOB,001,sediment,DBH_AAAAOSDA_1_HWLTKDRXY.UDI235,,DBH_AAAAOSDA_1_1_HWLTKDRXY.UDI235_clean.fastq.gz,,COMPLETED,1.0,30/06/2023,REDI,,13.0
EMOBON00092,RFormosa,001,sediment,DBH_AAALOSDA_1_HMNJKDSX3.UDI236,,DBH_AAALOSDA_1_1_HMNJKDSX3.UDI236_clean.fastq.gz,,COMPLETED,1.0,31/08/2023,REDI,,11.0
EMOBON00093,RFormosa,001,sediment,DBH_AAAMOSDA_4_HMNJKDSX3.UDI250,,DBH_AAAMOSDA_4_1_HMNJKDSX3.UDI250_clean.fastq.gz,,COMPLETED,1.0,13/09/2023,REDI,,8.1
EMOBON00088,ROSKOGO,001,sediment,DBH_AAAPOSDA_1_HMNJKDSX3.UDI272,,DBH_AAAPOSDA_1_1_HMNJKDSX3.UDI272_clean.fastq.gz,,COMPLETED,1.0,09/10/2023,REDI,,8.7
EMOBON00089,ROSKOGO,001,sediment,DBH_AAAQOSDA_1_HMNJKDSX3.UDI284,,DBH_AAAQOSDA_1_1_HMNJKDSX3.UDI284_clean.fastq.gz,,COMPLETED,1.0,16/10/2023,REDI,,
EMOBON00050,AAOT,001,filters,DBB_AAAUOSDA_1_HMNJKDSX3.UDI230,,DBB_AAAUOSDA_1_1_HMNJKDSX3.UDI230_clean.fastq.gz,DBB_AAAUOSDA_1_2_HMNJKDSX3.UDI230_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2016-12-20,CETA,,
EMOBON00051,AAOT,001,filters,DBB_AAAVOSDA_1_HMNJKDSX3.UDI242,,DBB_AAAVOSDA_1_1_HMNJKDSX3.UDI242_clean.fastq.gz,DBB_AAAVOSDA_1_2_HMNJKDSX3.UDI242_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2016-12-20,CETA,,
EMOBON00048,AAOT,001,filters,DBB_AAASOSDA_4_HMGW5DSX3.UDI206,DBB_AAASOSDA_4_HMGW5DSX3.UDI206.zip,DBB_AAASOSDA_4_1_HMGW5DSX3.UDI206_clean.fastq.gz,DBB_AAASOSDA_4_2_HMGW5DSX3.UDI206_clean.fastq.gz,COMPLETED,1.0,2023-08-02,HCMR-HPC,HCMR-HPC,
EMOBON00049,AAOT,001,filters,DBB_AAATOSDA_4_HMGW5DSX3.UDI218,DBB_AAATOSDA_4_HMGW5DSX3.UDI218.zip,DBB_AAATOSDA_4_1_HMGW5DSX3.UDI218_clean.fastq.gz,DBB_AAATOSDA_4_2_HMGW5DSX3.UDI218_clean.fastq.gz,COMPLETED,1.0,2023-08-09,HCMR-HPC,HCMR-HPC,
EMOBON00054,AAOT,001,filters,DBB_AAAYOSDA_1_HMNJKDSX3.UDI254,,DBB_AAAYOSDA_1_1_HMNJKDSX3.UDI254_clean.fastq.gz,DBB_AAAYOSDA_1_2_HMNJKDSX3.UDI254_clean.fastq.gz        ,COMPLETED,develop (3cf3a7d),2016-12-20,CETA,,
EMOBON00055,AAOT,001,filters,DBB_AAAZOSDA_1_HMNJKDSX3.UDI266,,DBB_AAAZOSDA_1_1_HMNJKDSX3.UDI266_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-20,CETA,,
EMOBON00053,AAOT,001,filters,DBB_AAAXOSDA_4_HMGW5DSX3.UDI227,DBB_AAAXOSDA_4_HMGW5DSX3.UDI227.zip,DBB_AAAXOSDA_4_1_HMGW5DSX3.UDI227_clean.fastq.gz,DBB_AAAXOSDA_4_2_HMGW5DSX3.UDI227_clean.fastq.gz,COMPLETED,1.0,2023-08-09,HCMR-HPC,HCMR-HPC,
EMOBON00010,BPNS,001,filters,DBB_AACVOSDA_1_HMNJKDSX3.UDI235,,DBB_AACVOSDA_1_1_HMNJKDSX3.UDI235_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-14,CETA ceta3,,
EMOBON00009,BPNS,001,filters,DBB_AACUOSDA_1_HMNJKDSX3.UDI223,,DBB_AACUOSDA_1_1_HMNJKDSX3.UDI223_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta1,,
EMOBON00007,BPNS,001,filters,DBB_AACSOSDA_4_HMGW5DSX3.UDI199,,DBB_AACSOSDA_4_1_HMGW5DSX3.UDI199_clean.fastq.gz,DBB_AACSOSDA_4_2_HMGW5DSX3.UDI199_clean.fastq.gz,COMPLETED,1.0,2023-10-03,HCMR-HPC,HCMR-HPC,
EMOBON00008,BPNS,001,filters,DBB_AACTOSDA_4_HMGW5DSX3.UDI211,,DBB_AACTOSDA_4_1_HMGW5DSX3.UDI211_clean.fastq.gz,,COMPLETED,1.0,2024-10-09,HCMR-HPC,HCMR-HPC,
EMOBON00013,BPNS,001,filters,DBB_AACYOSDA_1_HMNJKDSX3.UDI271,,DBB_AACYOSDA_1_1_HMNJKDSX3.UDI271_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-13,CETA ceta1,,
EMOBON00014,BPNS,001,filters,DBB_AACEOSDA_1_HMNJKDSX3.UDI221,,DBB_AACEOSDA_1_1_HMNJKDSX3.UDI221_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-12-02,CETA ceta4,,
EMOBON00011,BPNS,001,filters,DBB_AACWOSDA_4_HMGW5DSX3.UDI247,,DBB_AACWOSDA_4_1_HMGW5DSX3.UDI247_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2025-01-09,UID,,
EMOBON00012,BPNS,001,filters,DBB_AACXOSDA_4_HMGW5DSX3.UDI259,,DBB_AACXOSDA_4_1_HMGW5DSX3.UDI259_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2025-01-22,UID,,
EMOBON00033,EMT21,001,filters,DBB_AACHOSDA_1_HMNJKDSX3.UDI257,,DBB_AACHOSDA_1_1_HMNJKDSX3.UDI257_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-12-02,CETA ceta6,,
EMOBON00034,EMT21,001,filters,DBB_AACIOSDA_1_HMNJKDSX3.UDI269,,DBB_AACIOSDA_1_1_HMNJKDSX3.UDI269_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-26,CETA ceta-gen,,
EMOBON00031,EMT21,001,filters,DBB_AACFOSDA_4_HMGW5DSX3.UDI233,DBB_AACFOSDA_4_HMGW5DSX3.UDI233.zip,DBB_AACFOSDA_4_1_HMGW5DSX3.UDI233_clean.fastq.gz,DBB_AACFOSDA_4_2_HMGW5DSX3.UDI233_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-06,UID,,
EMOBON00032,EMT21,001,filters,DBB_AACGOSDA_4_HMGW5DSX3.UDI245,,DBB_AACGOSDA_4_1_HMGW5DSX3.UDI245_clean.fastq.gz,DBB_AACGOSDA_4_2_HMGW5DSX3.UDI245_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-06,UID,,
EMOBON00005,ESC68N,001,filters,DBB_AABEOSDA_1_HMNJKDSX3.UDI231,,DBB_AABEOSDA_1_1_HMNJKDSX3.UDI231_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-20,CETA,,
EMOBON00006,ESC68N,001,filters,DBB_AABFOSDA_4_HMNJKDSX3.UDI228,,DBB_AABFOSDA_4_1_HMNJKDSX3.UDI228_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-20,CETA,,
EMOBON00003,ESC68N,001,filters,DBB_AABCOSDA_4_HMGW5DSX3.UDI207,DBB_AABCOSDA_4_HMGW5DSX3.UDI207.zip,DBB_AABCOSDA_4_1_HMGW5DSX3.UDI207_clean.fastq.gz,DBB_AABCOSDA_4_2_HMGW5DSX3.UDI207_clean.fastq.gz,COMPLETED,1.0,2023-08-14,HCMR-HPC,HCMR-HPC,
EMOBON00004,ESC68N,001,filters,DBB_AABDOSDA_4_HMGW5DSX3.UDI219,DBB_AABDOSDA_4_HMGW5DSX3.UDI219.zip,DBB_AABDOSDA_4_1_HMGW5DSX3.UDI219_clean.fastq.gz,DBB_AABDOSDA_4_2_HMGW5DSX3.UDI219_clean.fastq.gz,COMPLETED,1.0,2023-08-14,HCMR-HPC,HCMR-HPC,
EMOBON00071,HCMR-1,001,filters,DBB_AABKOSDA_1_HMNJKDSX3.UDI267,,DBB_AABKOSDA_1_1_HMNJKDSX3.UDI267_clean.fastq.gz ,,COMPLETED,develop (3cf3a7d),2016-12-17,CETA,,
EMOBON00072,HCMR-1,001,filters,DBB_AABLOSDA_1_HMNJKDSX3.UDI279,,DBB_AABLOSDA_1_1_HMNJKDSX3.UDI279_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-17,CETA ceta3,,
EMOBON00068,HCMR-1,001,filters,DBB_AABIOSDA_4_HMGW5DSX3.UDI238,DBB_AABIOSDA_4_HMGW5DSX3.UDI238.zip,DBB_AABIOSDA_4_1_HMGW5DSX3.UDI238_clean.fastq.gz,DBB_AABIOSDA_4_2_HMGW5DSX3.UDI238_clean.fastq.gz,COMPLETED,1.0,2023-08-14,HCMR-HPC,HCMR-HPC,
EMOBON00079,HCMR-1,001,filters_blank,DBB_AAAFOSDA_4_HMGW5DSX3.UDI193,,,,,,,,,
EMOBON00076,HCMR-1,001,filters_blank,DBB_AAAEOSDA_4_HMGW5DSX3.UDI216,,,,,,,,,
EMOBON00080,IUIEilat,001,filters,DBB_AAAMOSDA_4_HMGW5DSX3.UDI241,DBB_AAAMOSDA_4_HMGW5DSX3.UDI241.zip,DBB_AAAMOSDA_4_1_HMGW5DSX3.UDI241_clean.fastq.gz,DBB_AAAMOSDA_4_2_HMGW5DSX3.UDI241_clean.fastq.gz        ,COMPLETED,1.0,2023-06-27,HCMR-HPC,HCMR-HPC,
EMOBON00081,IUIEilat,001,filters,DBB_AAANOSDA_4_HMGW5DSX3.UDI253,DBB_AAANOSDA_4_HMGW5DSX3.UDI253.zip,DBB_AAANOSDA_4_1_HMGW5DSX3.UDI253_clean.fastq.gz,DBB_AAANOSDA_4_2_HMGW5DSX3.UDI253_clean.fastq.gz,COMPLETED,1.0,2024-09-01,HCMR-HPC,HCMR-HPC,
EMOBON00082,IUIEilat,001,filters,DBB_AAAOOSDA_4_HMGW5DSX3.UDI226,DBB_AAAOOSDA_4_HMGW5DSX3.UDI226.zip,DBB_AAAOOSDA_4_1_HMGW5DSX3.UDI226_clean.fastq.gz,DBB_AAAOOSDA_4_2_HMGW5DSX3.UDI226_clean.fastq.gz,COMPLETED,1.0,2023-08-09,HCMR-HPC,HCMR-HPC,
EMOBON00083,IUIEilat,001,filters,DBB_AAAPOSDA_4_HMGW5DSX3.UDI265,DBB_AAAPOSDA_4_HMGW5DSX3.UDI265.zip,DBB_AAAPOSDA_4_1_HMGW5DSX3.UDI265_clean.fastq.gz,DBB_AAAPOSDA_4_2_HMGW5DSX3.UDI265_clean.fastq.gz,COMPLETED,1.0,2023-07-25,HCMR-HPC,HCMR-HPC,
EMOBON00056,NRMCB,001,filters,DBB_AABAOSDA_4_HMGW5DSX3.UDI278,DBB_AABAOSDA_4_HMGW5DSX3.UDI278.zip,DBB_AABAOSDA_4_1_HMGW5DSX3.UDI278_clean.fastq.gz,DBB_AABAOSDA_4_2_HMGW5DSX3.UDI278_clean.fastq.gz,COMPLETED,1.0,2023-08-09,HCMR-HPC,HCMR-HPC,
EMOBON00057,NRMCB,001,filters,DBB_AABBOSDA_4_HMGW5DSX3.UDI195,DBB_AABBOSDA_4_HMGW5DSX3.UDI195.zip,DBB_AABBOSDA_4_1_HMGW5DSX3.UDI195_clean.fastq.gz,DBB_AABBOSDA_4_2_HMGW5DSX3.UDI195_clean.fastq.gz,COMPLETED,1.0,2023-08-19,HCMR-HPC,HCMR-HPC,
EMOBON00065,NRMCB,001,filters,DBB_AABSOSDA_1_HMNJKDSX3.UDI220,,DBB_AABSOSDA_1_1_HMNJKDSX3.UDI220_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-17,CETA ceta1,,
EMOBON00066,NRMCB,001,filters,DBB_AABTOSDA_1_HMNJKDSX3.UDI232,,DBB_AABTOSDA_1_1_HMNJKDSX3.UDI232_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-12,CETA cet-gen,,
EMOBON00067,NRMCB,001,filters_blank,DBB_AABZOSDA_4_HMNJKDSX3.UDI215,,,,,,,,,
EMOBON00062,NRMCB,001,filters,DBB_AABMOSDA_4_HMGW5DSX3.UDI196,DBB_AABMOSDA_4_HMGW5DSX3.UDI196.zip,DBB_AABMOSDA_4_1_HMGW5DSX3.UDI196_clean.fastq.gz,DBB_AABMOSDA_4_2_HMGW5DSX3.UDI196_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-07,UID,,
EMOBON00063,NRMCB,001,filters,DBB_AABNOSDA_4_HMGW5DSX3.UDI208,DBB_AABNOSDA_4_HMGW5DSX3.UDI208.zip,DBB_AABNOSDA_4_1_HMGW5DSX3.UDI208_clean.fastq.gz,DBB_AABNOSDA_4_2_HMGW5DSX3.UDI208_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-07,UID,,
EMOBON00064,NRMCB,001,filters_blank,DBB_AABYOSDA_4_HMGW5DSX3.UDI214,,,,,,,,,
EMOBON00046,OSD74,001,filters,DBB_AACQOSDA_1_HMNJKDSX3.UDI270,,DBB_AACQOSDA_1_1_HMNJKDSX3.UDI270_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta-gen,,
EMOBON00047,OSD74,001,filters,DBB_AACROSDA_1_HMNJKDSX3.UDI282,,DBB_AACROSDA_1_1_HMNJKDSX3.UDI282_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta4,,
EMOBON00045,OSD74,001,filters,DBB_AACPOSDA_4_HMGW5DSX3.UDI258,,DBB_AACPOSDA_4_1_HMGW5DSX3.UDI258_clean.fastq.gz,DBB_AACPOSDA_4_2_HMGW5DSX3.UDI258_clean.fastq.gz,COMPLETED,1.0,2024-09-03,HCMR-HPC,HCMR-HPC,
EMOBON00037,PiEGetxo,001,filters,DBB_AACJOSDA_1_HMNJKDSX3.UDI281,,DBB_AACJOSDA_1_1_HMNJKDSX3.UDI281_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-26,CETA ceta2,,
EMOBON00038,PiEGetxo,001,filters,DBB_AACKOSDA_1_HMNJKDSX3.UDI198,,DBB_AACKOSDA_1_1_HMNJKDSX3.UDI198_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta2,,
EMOBON00040,PiEGetxo,001,filters_blank,DBB_AAAHOSDA_4_HMNJKDSX3.UDI203,,,,,,,,,
EMOBON00035,PiEGetxo,001,filters,DBB_AABWOSDA_4_HMGW5DSX3.UDI268,DBB_AABWOSDA_4_HMGW5DSX3.UDI268.zip,DBB_AABWOSDA_4_1_HMGW5DSX3.UDI268_clean.fastq.gz        ,DBB_AABWOSDA_4_2_HMGW5DSX3.UDI268_clean.fastq.gz        ,COMPLETED,develop (3cf3a7d),2025-01-06,CETA ceta1,,
EMOBON00036,PiEGetxo,001,filters,DBB_AABXOSDA_4_HMGW5DSX3.UDI280,DBB_AABXOSDA_4_HMGW5DSX3.UDI280.zip,DBB_AABXOSDA_4_1_HMGW5DSX3.UDI280_clean.fastq.gz,DBB_AABXOSDA_4_2_HMGW5DSX3.UDI280_clean.fastq.gz,COMPLETED,1.0,2023-09-05,HCMR-HPC,HCMR-HPC,
EMOBON00039,PiEGetxo,001,filters_blank,DBB_AAAGOSDA_4_HMGW5DSX3.UDI202,,,,,,,,,
EMOBON00043,RFormosa,001,filters,DBB_AACNOSDA_1_HMNJKDSX3.UDI234,,DBB_AACNOSDA_1_1_HMNJKDSX3.UDI234_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta6,,
EMOBON00044,RFormosa,001,filters,DBB_AACOOSDA_1_HMNJKDSX3.UDI246,,DBB_AACOOSDA_1_1_HMNJKDSX3.UDI246_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta-gen,,
EMOBON00041,RFormosa,001,filters,DBB_AACLOSDA_4_HMGW5DSX3.UDI210,,DBB_AACLOSDA_4_1_HMGW5DSX3.UDI210_clean.fastq.gz,DBB_AACLOSDA_4_2_HMGW5DSX3.UDI210_clean.fastq.gz,COMPLETED,1.0,,HCMR-HPC,HCMR-HPC,
EMOBON00042,RFormosa,001,filters,DBB_AACMOSDA_4_HMGW5DSX3.UDI222,,DBB_AACMOSDA_4_1_HMGW5DSX3.UDI222_clean.fastq.gz,DBB_AACMOSDA_4_2_HMGW5DSX3.UDI222_clean.fastq.gz,COMPLETED,1.0,2023-08-30,HCMR-HPC,HCMR-HPC,
EMOBON00015,ROSKOGO,001,filters,DBB_AAAIOSDA_4_HMGW5DSX3.UDI205,DBB_AAAIOSDA_4_HMGW5DSX3.UDI205.zip,DBB_AAAIOSDA_4_1_HMGW5DSX3.UDI205_clean.fastq.gz,DBB_AAAIOSDA_4_2_HMGW5DSX3.UDI205_clean.fastq.gz,COMPLETED,1.0,2023-11-03,HCMR-HPC,HCMR-HPC,
EMOBON00016,ROSKOGO,001,filters,DBB_AAAJOSDA_4_HMGW5DSX3.UDI217,DBB_AAAJOSDA_4_HMGW5DSX3.UDI217.zip,DBB_AAAJOSDA_4_1_HMGW5DSX3.UDI217_clean.fastq.gz,DBB_AAAJOSDA_4_2_HMGW5DSX3.UDI217_clean.fastq.gz,COMPLETED,1.0,2023-06-27,HCMR-HPC,HCMR-HPC,
EMOBON00021,ROSKOGO,001,filters,DBB_AAAQOSDA_4_HMGW5DSX3.UDI277,DBB_AAAQOSDA_4_HMGW5DSX3.UDI277.zip,DBB_AAAQOSDA_4_1_HMGW5DSX3.UDI277_clean.fastq.gz2,DBB_AAAQOSDA_4_2_HMGW5DSX3.UDI277_clean.fastq.gz,COMPLETED,1.0,2023-08-02,HCMR-HPC,HCMR-HPC,
EMOBON00022,ROSKOGO,001,filters,DBB_AAAROSDA_1_HMNJKDSX3.UDI194,DBB_AAAROSDA_1_HMNJKDSX3.UDI194.zip,DBB_AAAROSDA_1_1_HMNJKDSX3.UDI194_clean.fastq.gz,DBB_AAAROSDA_1_2_HMNJKDSX3.UDI194_clean.fastq.gz,COMPLETED,1.0,2025-02-01,HCMR-HPC,Meluxina,
EMOBON00019,ROSKOGO,001,filters,DBB_AAALOSDA_4_HMGW5DSX3.UDI229,DBB_AAALOSDA_4_HMGW5DSX3.UDI229.zip,DBB_AAALOSDA_4_1_HMGW5DSX3.UDI229_clean.fastq.gz,DBB_AAALOSDA_4_2_HMGW5DSX3.UDI229_clean.fastq.gz,COMPLETED,1.0,2023-06-27,HCMR-HPC,HCMR-HPC,
EMOBON00020,ROSKOGO,001,filters,DBB_AAABOSDA_1_HWLTKDRXY.UDI208,DBB_AAABOSDA_1_HWLTKDRXY.UDI208.zip,DBB_AAABOSDA_1_1_HWLTKDRXY.UDI208_clean.fastq.gz,DBB_AAABOSDA_1_2_HWLTKDRXY.UDI208_clean.fastq.gz,COMPLETED,1.0,2024-02-20,HCMR-HPC,HCMR-HPC,
EMOBON00025,VB,001,filters,DBB_AACCOSDA_1_HMNJKDSX3.UDI209,,DBB_AACCOSDA_1_1_HMNJKDSX3.UDI209_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-12,CETA ceta5,,
EMOBON00026,VB,001,filters,DBB_AAACOSDA_1_HWLTKDRXY.UDI209,DBB_AAACOSDA_1_HWLTKDRXY.UDI209.zip,DBB_AAACOSDA_1_1_HWLTKDRXY.UDI209_clean.fastq.gz,DBB_AAACOSDA_1_2_HWLTKDRXY.UDI209_clean.fastq.gz,COMPLETED,1.0,2023-06-06,HCMR-HPC,HCMR-HPC,
EMOBON00023,VB,001,filters,DBB_AACAOSDA_4_HMGW5DSX3.UDI197,DBB_AACAOSDA_4_HMGW5DSX3.UDI197.zip,DBB_AACAOSDA_4_1_HMGW5DSX3.UDI197_clean.fastq.gz,DBB_AACAOSDA_4_2_HMGW5DSX3.UDI197_clean.fastq.gz,COMPLETED,1.0,2023-09-05,HCMR-HPC,HCMR-HPC,
EMOBON00024,VB,001,filters,DBB_AACBOSDA_4_HMGW5DSX3.UDI239,DBB_AACBOSDA_4_HMGW5DSX3.UDI239.zip,DBB_AACBOSDA_4_1_HMGW5DSX3.UDI239_clean.fastq.gz,DBB_AACBOSDA_4_2_HMGW5DSX3.UDI239_clean.fastq.gz,COMPLETED,1.0,2023-09-20,HCMR-HPC,HCMR-HPC,
EMOBON00029,VB,001,filters,DBB_AABUOSDA_1_HMNJKDSX3.UDI244,,DBB_AABUOSDA_1_1_HMNJKDSX3.UDI244_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-12,CETA ceta4,,
EMOBON00030,VB,001,filters,DBB_AABVOSDA_1_HMNJKDSX3.UDI256,DBB_AABVOSDA_1_HMNJKDSX3.UDI256.zip,DBB_AABVOSDA_1_1_HMNJKDSX3.UDI256_clean.fastq.gz,DBB_AABVOSDA_1_2_HMNJKDSX3.UDI256_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-09,CETA,,
EMOBON00027,VB,001,filters,DBB_AACDOSDA_4_HMGW5DSX3.UDI240,DBB_AACDOSDA_4_HMGW5DSX3.UDI240.zip,DBB_AACDOSDA_4_1_HMGW5DSX3.UDI240_clean.fastq.gz,DBB_AACDOSDA_4_2_HMGW5DSX3.UDI240_clean.fastq.gz,COMPLETED,1.0,2023-09-20,HCMR-HPC,HCMR-HPC,
EMOBON00028,VB,001,filters,DBB_AAADOSDA_1_HWLTKDRXY.UDI210,DBB_AAADOSDA_1_HWLTKDRXY.UDI210.zip,DBB_AAADOSDA_1_1_HWLTKDRXY.UDI210_clean.fastq.gz,DBB_AAADOSDA_1_2_HWLTKDRXY.UDI210_clean.fastq.gz,COMPLETED,1.0,2023-06-07,HCMR-HPC,HCMR-HPC,
EMOBON00017,ROSKOGO,001,filters,,,,,,,,,,
EMOBON00018,ROSKOGO,001,filters,,,,,,,,,,
EMOBON00052,AAOT,001,filters,,,,,,,,,,
EMOBON00059,NRMCB,001,filters,,,,,,,,,,
EMOBON00060,NRMCB,001,filters,,,,,,,,,,
EMOBON00069,HCMR-1,001,filters,,,,,,,,,,
EMOBON00074,HCMR-1,001,filters,,,,,,,,,,
EMOBON00075,HCMR-1,001,filters,,,,,,,,,,
EMOBON00077,HCMR-1,001,filters,,,,,,,,,,
EMOBON00078,HCMR-1,001,filters,,,,,,,,,,
EMOBON00086,BPNS,001,sediment,,,,,,,,,,
EMOBON00090,OOB,001,sediment,,,,,,,,,,
EMOBON00091,OOB,001,sediment,,,,,,,,,,
EMOBON00140,BPNS,002,sediment,DBH_AAASOSDA_1_HCFCYDSX5.UDI138,,DBH_AAASOSDA_1_1_HCFCYDSX5.UDI138_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/05/2024,REDI,,12.0
EMOBON00141,BPNS,002,sediment,DBH_AAATOSDA_1_HCFCYDSX5.UDI124,,DBH_AAATOSDA_1_1_HCFCYDSX5.UDI124_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/05/2024,CETA,,17.0
EMOBON00142,BPNS,002,sediment,DBH_AAAUOSDA_1_HCFCYDSX5.UDI139,,DBH_AAAUOSDA_1_1_HCFCYDSX5.UDI139_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,CETA,,17.0
EMOBON00143,BPNS,002,sediment,DBH_AAAVOSDA_1_HCFCYDSX5.UDI141,,DBH_AAAVOSDA_1_1_HCFCYDSX5.UDI141_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,CETA,,13.0
EMOBON00236,NRMCB,002,sediment,DBH_AABEOSDA_1_HCFCYDSX5.UDI133,,DBH_AABEOSDA_1_1_HCFCYDSX5.UDI133_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/07/2024,REDI,,28.0
EMOBON00237,NRMCB,002,sediment,DBH_AABFOSDA_1_HCFCYDSX5.UDI134,,DBH_AABFOSDA_1_1_HCFCYDSX5.UDI134_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),11/06/2024,CETA,,22.0
EMOBON00238,NRMCB,002,sediment,DBH_AABGOSDA_1_HCFCYDSX5.UDI135,,DBH_AABGOSDA_1_1_HCFCYDSX5.UDI135_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),23/05/2024,REDI,,27.0
EMOBON00239,NRMCB,002,sediment,DBH_AABHOSDA_1_HCFCYDSX5.UDI136,,DBH_AABHOSDA_1_1_HCFCYDSX5.UDI136_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,REDI,,20.0
EMOBON00242,OOB,002,sediment,DBH_AABKOSDA_1_HCFCYDSX5.UDI140,,DBH_AABKOSDA_1_1_HCFCYDSX5.UDI140_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),28/06/2024,CETA,,23.0
EMOBON00243,OOB,002,sediment,DBH_AABLOSDA_1_HCFCYDSX5.UDI142,,DBH_AABLOSDA_1_1_HCFCYDSX5.UDI142_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),28/06/2024,CETA,,19.0
EMOBON00224,RFormosa,002,sediment,DBH_AABAOSDA_1_HCFCYDSX5.UDI129,,DBH_AABAOSDA_1_1_HCFCYDSX5.UDI129_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),12/06/2024,REDI,,18.0
